Comune_albergo,Provincia_albergo,Mese,Provenienza,Regione_di_provenienza,Nazione_di_provenienza,Arrivati,Partiti,Presenti,Codice_ISTAT_comune,Codice_ISTAT_provenienza
FASANO,BRINDISI,Dicembre,Germania,ALTRO,Germania,20,12,86,74007,4
FASANO,BRINDISI,Dicembre,Giappone,ALTRO,Giappone,13,13,25,74007,732
FASANO,BRINDISI,Dicembre,Grecia,ALTRO,Grecia,4,4,4,74007,9
FASANO,BRINDISI,Dicembre,India,ALTRO,India,2,0,12,74007,664
FASANO,BRINDISI,Dicembre,Israele,ALTRO,Israele,1,1,1,74007,624
FASANO,BRINDISI,Dicembre,LAZIO,Lazio,Italia,280,100,692,74007,912
FASANO,BRINDISI,Dicembre,LIGURIA,Liguria,Italia,7,6,13,74007,907
FASANO,BRINDISI,Dicembre,LOMBARDIA,Lombardia,Italia,207,123,518,74007,903
FASANO,BRINDISI,Dicembre,Malta,ALTRO,Malta,6,0,24,74007,46
FASANO,BRINDISI,Dicembre,MARCHE,Marche,Italia,34,27,57,74007,911
FASANO,BRINDISI,Dicembre,MOLISE,Molise,Italia,13,7,37,74007,914
FASANO,BRINDISI,Dicembre,Norvegia,ALTRO,Norvegia,1,0,8,74007,28
FASANO,BRINDISI,Dicembre,Paesi_Bassi,ALTRO,Paesi_Bassi,2,2,7,74007,3
FASANO,BRINDISI,Dicembre,PIEMONTE,Piemonte,Italia,37,16,126,74007,901
FASANO,BRINDISI,Dicembre,Polonia,ALTRO,Polonia,5,5,19,74007,60
FASANO,BRINDISI,Dicembre,PUGLIA,Puglia,Italia,1475,1088,2032,74007,916
FASANO,BRINDISI,Dicembre,Regno_Unito,ALTRO,Regno_Unito,31,19,96,74007,6
FASANO,BRINDISI,Dicembre,Romania,ALTRO,Romania,6,9,102,74007,66
FASANO,BRINDISI,Dicembre,Russia,ALTRO,Russia,4,0,8,74007,75
FASANO,BRINDISI,Dicembre,SARDEGNA,Sardegna,Italia,8,8,21,74007,920
FASANO,BRINDISI,Dicembre,SICILIA,Sicilia,Italia,88,81,177,74007,919
FASANO,BRINDISI,Dicembre,Slovacchia,ALTRO,Slovacchia,0,1,3,74007,63
FASANO,BRINDISI,Dicembre,Spagna,ALTRO,Spagna,29,27,73,74007,11
FASANO,BRINDISI,Dicembre,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,21,16,74,74007,400
FASANO,BRINDISI,Dicembre,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,14,4,44,74007,36
FASANO,BRINDISI,Dicembre,TOSCANA,Toscana,Italia,36,28,67,74007,909
FASANO,BRINDISI,Dicembre,Turchia,ALTRO,Turchia,5,5,21,74007,52
FASANO,BRINDISI,Dicembre,UMBRIA,Umbria,Italia,11,11,24,74007,910
FASANO,BRINDISI,Dicembre,VENETO,Veneto,Italia,40,32,98,74007,905
FASANO,BRINDISI,Febbraio,ABRUZZO,Abruzzo,Italia,28,33,67,74007,913
FASANO,BRINDISI,Febbraio,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,5,4,10,74007,230
FASANO,BRINDISI,Febbraio,Altri_Paesi_Europei,ALTRO,Altri,10,10,11,74007,100
FASANO,BRINDISI,Febbraio,Austria,ALTRO,Austria,1,1,1,74007,38
FASANO,BRINDISI,Febbraio,BASILICATA,Basilicata,Italia,45,41,51,74007,917
FASANO,BRINDISI,Febbraio,Belgio,ALTRO,Belgio,6,8,26,74007,17
FASANO,BRINDISI,Febbraio,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,1,1,2,74007,921
FASANO,BRINDISI,Febbraio,Brasile,ALTRO,Brasile,1,1,1,74007,508
FASANO,BRINDISI,Febbraio,CALABRIA,Calabria,Italia,54,56,85,74007,918
FASANO,BRINDISI,Febbraio,CAMPANIA,Campania,Italia,222,222,297,74007,915
FASANO,BRINDISI,Febbraio,Danimarca,ALTRO,Danimarca,1,1,3,74007,8
FASANO,BRINDISI,Febbraio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,22,18,40,74007,908
FASANO,BRINDISI,Febbraio,Francia,ALTRO,Francia,16,14,47,74007,1
FASANO,BRINDISI,Febbraio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,6,6,18,74007,906
FASANO,BRINDISI,Febbraio,Germania,ALTRO,Germania,22,13,43,74007,4
FASANO,BRINDISI,Febbraio,Giappone,ALTRO,Giappone,1,1,3,74007,732
FASANO,BRINDISI,Febbraio,Grecia,ALTRO,Grecia,5,5,5,74007,9
FASANO,BRINDISI,Febbraio,India,ALTRO,India,1,1,3,74007,664
FASANO,BRINDISI,Febbraio,Israele,ALTRO,Israele,1,1,3,74007,624
FASANO,BRINDISI,Febbraio,LAZIO,Lazio,Italia,113,113,182,74007,912
FASANO,BRINDISI,Febbraio,LIGURIA,Liguria,Italia,13,12,32,74007,907
FASANO,BRINDISI,Febbraio,Lituania,ALTRO,Lituania,1,1,3,74007,55
FASANO,BRINDISI,Febbraio,LOMBARDIA,Lombardia,Italia,66,57,129,74007,903
FASANO,BRINDISI,Febbraio,MARCHE,Marche,Italia,21,21,32,74007,911
FASANO,BRINDISI,Febbraio,MOLISE,Molise,Italia,17,17,29,74007,914
FASANO,BRINDISI,Febbraio,Paesi_Bassi,ALTRO,Paesi_Bassi,6,6,11,74007,3
FASANO,BRINDISI,Febbraio,Paesi_dell'Africa_Mediterranea_(3),ALTRO,Altri,5,4,10,74007,230
FASANO,BRINDISI,Febbraio,PIEMONTE,Piemonte,Italia,73,35,164,74007,901
FASANO,BRINDISI,Febbraio,PUGLIA,Puglia,Italia,1465,1471,1569,74007,916
FASANO,BRINDISI,Febbraio,Regno_Unito,ALTRO,Regno_Unito,28,23,108,74007,6
FASANO,BRINDISI,Febbraio,Romania,ALTRO,Romania,4,4,16,74007,66
FASANO,BRINDISI,Febbraio,Russia,ALTRO,Russia,8,8,19,74007,75
FASANO,BRINDISI,Febbraio,SARDEGNA,Sardegna,Italia,3,3,3,74007,920
FASANO,BRINDISI,Febbraio,SICILIA,Sicilia,Italia,16,20,30,74007,919
FASANO,BRINDISI,Febbraio,Spagna,ALTRO,Spagna,2,2,10,74007,11
FASANO,BRINDISI,Febbraio,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,18,18,35,74007,400
FASANO,BRINDISI,Febbraio,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,4,2,4,74007,36
FASANO,BRINDISI,Febbraio,TOSCANA,Toscana,Italia,27,26,49,74007,909
FASANO,BRINDISI,Febbraio,UMBRIA,Umbria,Italia,13,14,24,74007,910
FASANO,BRINDISI,Febbraio,Ungheria,ALTRO,Ungheria,2,2,6,74007,64
FASANO,BRINDISI,Febbraio,VALLE_D'AOSTA,Valle_d'Aosta,Italia,4,0,8,74007,902
FASANO,BRINDISI,Febbraio,VENETO,Veneto,Italia,27,27,54,74007,905
FASANO,BRINDISI,Febbraio,Venezuela,ALTRO,Venezuela,1,1,2,74007,484
FASANO,BRINDISI,Gennaio,ABRUZZO,Abruzzo,Italia,33,35,53,74007,913
FASANO,BRINDISI,Gennaio,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,0,1,0,74007,750
FASANO,BRINDISI,Gennaio,Altri_Paesi_dell'Asia,ALTRO,Altri,14,14,14,74007,760
FASANO,BRINDISI,Gennaio,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,0,1,0,74007,750
FASANO,BRINDISI,Gennaio,Altri_Paesi_Europei,ALTRO,Altri,4,5,28,74007,100
FASANO,BRINDISI,Gennaio,Australia,ALTRO,Australia,4,4,10,74007,800
FASANO,BRINDISI,Gennaio,Austria,ALTRO,Austria,4,5,9,74007,38
FASANO,BRINDISI,Gennaio,BASILICATA,Basilicata,Italia,15,15,43,74007,917
FASANO,BRINDISI,Gennaio,Belgio,ALTRO,Belgio,6,7,17,74007,17
FASANO,BRINDISI,Gennaio,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,6,6,12,74007,921
FASANO,BRINDISI,Gennaio,CALABRIA,Calabria,Italia,84,83,110,74007,918
FASANO,BRINDISI,Gennaio,CAMPANIA,Campania,Italia,237,296,385,74007,915
FASANO,BRINDISI,Gennaio,Cina,ALTRO,Cina,1,1,1,74007,720
FASANO,BRINDISI,Gennaio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,22,86,128,74007,908
FASANO,BRINDISI,Gennaio,Francia,ALTRO,Francia,17,41,70,74007,1
FASANO,BRINDISI,Gennaio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,7,9,16,74007,906
FASANO,BRINDISI,Gennaio,Germania,ALTRO,Germania,3,6,40,74007,4
FASANO,BRINDISI,Gennaio,Grecia,ALTRO,Grecia,2,2,6,74007,9
FASANO,BRINDISI,Gennaio,India,ALTRO,India,11,11,11,74007,664
FASANO,BRINDISI,Gennaio,LAZIO,Lazio,Italia,122,158,459,74007,912
FASANO,BRINDISI,Gennaio,LIGURIA,Liguria,Italia,6,31,44,74007,907
FASANO,BRINDISI,Gennaio,LOMBARDIA,Lombardia,Italia,94,140,361,74007,903
FASANO,BRINDISI,Gennaio,MARCHE,Marche,Italia,24,31,49,74007,911
FASANO,BRINDISI,Gennaio,MOLISE,Molise,Italia,5,5,5,74007,914
FASANO,BRINDISI,Gennaio,Paesi_Bassi,ALTRO,Paesi_Bassi,7,7,13,74007,3
FASANO,BRINDISI,Gennaio,PIEMONTE,Piemonte,Italia,31,84,178,74007,901
FASANO,BRINDISI,Gennaio,PUGLIA,Puglia,Italia,569,794,755,74007,916
FASANO,BRINDISI,Gennaio,Regno_Unito,ALTRO,Regno_Unito,6,15,13,74007,6
FASANO,BRINDISI,Gennaio,Russia,ALTRO,Russia,6,12,32,74007,75
FASANO,BRINDISI,Gennaio,SARDEGNA,Sardegna,Italia,5,7,21,74007,920
FASANO,BRINDISI,Gennaio,SICILIA,Sicilia,Italia,73,72,87,74007,919
FASANO,BRINDISI,Gennaio,Spagna,ALTRO,Spagna,1,1,1,74007,11
FASANO,BRINDISI,Gennaio,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,13,16,30,74007,400
FASANO,BRINDISI,Gennaio,Svezia,ALTRO,Svezia,0,2,2,74007,30
FASANO,BRINDISI,Gennaio,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,12,21,28,74007,36
FASANO,BRINDISI,Gennaio,TOSCANA,Toscana,Italia,26,88,60,74007,909
FASANO,BRINDISI,Gennaio,TRENTO,Trento,Italia,0,1,5,74007,922
FASANO,BRINDISI,Gennaio,UMBRIA,Umbria,Italia,9,8,11,74007,910
FASANO,BRINDISI,Gennaio,Ungheria,ALTRO,Ungheria,0,3,3,74007,64
FASANO,BRINDISI,Gennaio,VALLE_D'AOSTA,Valle_d'Aosta,Italia,1,1,1,74007,902
FASANO,BRINDISI,Gennaio,VENETO,Veneto,Italia,25,34,91,74007,905
FASANO,BRINDISI,Giugno,ABRUZZO,Abruzzo,Italia,421,403,1216,74007,913
FASANO,BRINDISI,Giugno,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,1,1,2,74007,230
FASANO,BRINDISI,Giugno,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,18,13,51,74007,750
FASANO,BRINDISI,Giugno,Altri_Paesi_Centro_-_Sud_America,ALTRO,Altri,12,10,25,74007,530
FASANO,BRINDISI,Giugno,Altri_Paesi_dell'Africa,ALTRO,Altri,2,2,7,74007,300
FASANO,BRINDISI,Giugno,Altri_Paesi_dell'America_Latina_(1),ALTRO,Altri,12,10,25,74007,530
FASANO,BRINDISI,Giugno,Altri_Paesi_dell'Asia,ALTRO,Altri,7,7,39,74007,760
FASANO,BRINDISI,Giugno,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,18,13,51,74007,750
FASANO,BRINDISI,Giugno,Altri_Paesi_Europei,ALTRO,Altri,28,21,77,74007,100
FASANO,BRINDISI,Giugno,Argentina,ALTRO,Argentina,51,51,196,74007,528
FASANO,BRINDISI,Giugno,Australia,ALTRO,Australia,96,84,242,74007,800
FASANO,BRINDISI,Giugno,Austria,ALTRO,Austria,279,304,1383,74007,38
FASANO,BRINDISI,Giugno,BASILICATA,Basilicata,Italia,198,183,1000,74007,917
FASANO,BRINDISI,Giugno,Belgio,ALTRO,Belgio,152,147,1054,74007,17
FASANO,BRINDISI,Giugno,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,62,75,571,74007,921
FASANO,BRINDISI,Giugno,Brasile,ALTRO,Brasile,51,42,128,74007,508
FASANO,BRINDISI,Giugno,Bulgaria,ALTRO,Bulgaria,1,1,1,74007,68
FASANO,BRINDISI,Giugno,CALABRIA,Calabria,Italia,530,601,958,74007,918
FASANO,BRINDISI,Giugno,CAMPANIA,Campania,Italia,1339,1506,3145,74007,915
FASANO,BRINDISI,Giugno,Canada,ALTRO,Canada,43,79,164,74007,404
FASANO,BRINDISI,Giugno,Cina,ALTRO,Cina,6,6,32,74007,720
FASANO,BRINDISI,Giugno,Corea_del_Sud,ALTRO,Corea_del_Sud,1,1,2,74007,728
FASANO,BRINDISI,Giugno,Danimarca,ALTRO,Danimarca,6,29,51,74007,8
FASANO,BRINDISI,Giugno,EMILIA-ROMAGNA,Emilia-Romagna,Italia,283,255,1147,74007,908
FASANO,BRINDISI,Giugno,Estonia,ALTRO,Estonia,2,2,16,74007,53
FASANO,BRINDISI,Giugno,Francia,ALTRO,Francia,246,259,843,74007,1
FASANO,BRINDISI,Giugno,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,107,108,553,74007,906
FASANO,BRINDISI,Giugno,Germania,ALTRO,Germania,443,585,3656,74007,4
FASANO,BRINDISI,Giugno,Giappone,ALTRO,Giappone,16,15,29,74007,732
FASANO,BRINDISI,Giugno,Grecia,ALTRO,Grecia,6,6,13,74007,9
FASANO,BRINDISI,Giugno,India,ALTRO,India,29,12,70,74007,664
FASANO,BRINDISI,Giugno,Irlanda,ALTRO,Irlanda,51,41,343,74007,7
FASANO,BRINDISI,Giugno,Israele,ALTRO,Israele,3,3,4,74007,624
FASANO,BRINDISI,Giugno,LAZIO,Lazio,Italia,879,749,3188,74007,912
FASANO,BRINDISI,Giugno,Lettonia,ALTRO,Lettonia,6,4,33,74007,54
FASANO,BRINDISI,Giugno,LIGURIA,Liguria,Italia,65,56,236,74007,907
FASANO,BRINDISI,Giugno,Lituania,ALTRO,Lituania,9,9,27,74007,55
FASANO,BRINDISI,Giugno,LOMBARDIA,Lombardia,Italia,1170,1224,9144,74007,903
FASANO,BRINDISI,Giugno,Lussemburgo,ALTRO,Lussemburgo,17,15,90,74007,18
FASANO,BRINDISI,Giugno,Malta,ALTRO,Malta,2,2,2,74007,46
FASANO,BRINDISI,Giugno,MARCHE,Marche,Italia,116,119,335,74007,911
FASANO,BRINDISI,Giugno,Messico,ALTRO,Messico,10,10,40,74007,412
FASANO,BRINDISI,Giugno,MOLISE,Molise,Italia,89,82,336,74007,914
FASANO,BRINDISI,Giugno,Norvegia,ALTRO,Norvegia,12,8,29,74007,28
FASANO,BRINDISI,Giugno,Nuova_Zelanda,ALTRO,Nuova_Zelanda,1,1,4,74007,804
FASANO,BRINDISI,Giugno,Paesi_Bassi,ALTRO,Paesi_Bassi,53,69,218,74007,3
FASANO,BRINDISI,Giugno,Paesi_dell'Africa_Mediterranea_(3),ALTRO,Altri,1,1,2,74007,230
FASANO,BRINDISI,Giugno,PIEMONTE,Piemonte,Italia,225,230,1112,74007,901
FASANO,BRINDISI,Giugno,Polonia,ALTRO,Polonia,3,3,8,74007,60
FASANO,BRINDISI,Giugno,Portogallo,ALTRO,Portogallo,5,5,28,74007,10
FASANO,BRINDISI,Giugno,PUGLIA,Puglia,Italia,1413,1569,3719,74007,916
FASANO,BRINDISI,Giugno,Regno_Unito,ALTRO,Regno_Unito,788,749,3918,74007,6
FASANO,BRINDISI,Giugno,Repubblica_Ceca,ALTRO,Repubblica_Ceca,9,9,29,74007,61
FASANO,BRINDISI,Giugno,Romania,ALTRO,Romania,8,7,37,74007,66
FASANO,BRINDISI,Giugno,Russia,ALTRO,Russia,135,100,707,74007,75
FASANO,BRINDISI,Giugno,SARDEGNA,Sardegna,Italia,21,13,32,74007,920
FASANO,BRINDISI,Giugno,SICILIA,Sicilia,Italia,359,331,878,74007,919
FASANO,BRINDISI,Giugno,Slovacchia,ALTRO,Slovacchia,2,2,9,74007,63
FASANO,BRINDISI,Giugno,Slovenia,ALTRO,Slovenia,1,1,2,74007,91
FASANO,BRINDISI,Giugno,Spagna,ALTRO,Spagna,23,23,71,74007,11
FASANO,BRINDISI,Giugno,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,418,413,1399,74007,400
FASANO,BRINDISI,Giugno,Svezia,ALTRO,Svezia,56,62,251,74007,30
FASANO,BRINDISI,Giugno,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,388,424,2236,74007,36
FASANO,BRINDISI,Giugno,TOSCANA,Toscana,Italia,160,155,641,74007,909
FASANO,BRINDISI,Giugno,TRENTO,Trento,Italia,34,35,271,74007,922
FASANO,BRINDISI,Giugno,Turchia,ALTRO,Turchia,1,1,2,74007,52
FASANO,BRINDISI,Giugno,Ucraina,ALTRO,Ucraina,9,8,29,74007,72
FASANO,BRINDISI,Giugno,UMBRIA,Umbria,Italia,104,81,420,74007,910
FASANO,BRINDISI,Giugno,Ungheria,ALTRO,Ungheria,9,6,43,74007,64
FASANO,BRINDISI,Giugno,VALLE_D'AOSTA,Valle_d'Aosta,Italia,15,12,69,74007,902
FASANO,BRINDISI,Giugno,VENETO,Veneto,Italia,319,299,1766,74007,905
FASANO,BRINDISI,Luglio,ABRUZZO,Abruzzo,Italia,311,317,1239,74007,913
FASANO,BRINDISI,Luglio,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,2,2,6,74007,230
FASANO,BRINDISI,Luglio,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,9,13,40,74007,750
FASANO,BRINDISI,Luglio,Altri_Paesi_Centro_-_Sud_America,ALTRO,Altri,7,8,53,74007,530
FASANO,BRINDISI,Luglio,Altri_Paesi_dell'Africa,ALTRO,Altri,7,7,34,74007,300
FASANO,BRINDISI,Luglio,Altri_Paesi_dell'America_Latina_(1),ALTRO,Altri,7,8,53,74007,530
FASANO,BRINDISI,Luglio,Altri_Paesi_dell'Asia,ALTRO,Altri,12,12,44,74007,760
FASANO,BRINDISI,Luglio,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,9,13,40,74007,750
FASANO,BRINDISI,Luglio,Altri_Paesi_Europei,ALTRO,Altri,19,24,130,74007,100
FASANO,BRINDISI,Luglio,Argentina,ALTRO,Argentina,23,15,112,74007,528
FASANO,BRINDISI,Luglio,Australia,ALTRO,Australia,101,112,323,74007,800
FASANO,BRINDISI,Luglio,Austria,ALTRO,Austria,82,74,675,74007,38
FASANO,BRINDISI,Luglio,BASILICATA,Basilicata,Italia,155,155,870,74007,917
FASANO,BRINDISI,Luglio,Belgio,ALTRO,Belgio,347,287,2414,74007,17
FASANO,BRINDISI,Luglio,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,44,40,380,74007,921
FASANO,BRINDISI,Luglio,Brasile,ALTRO,Brasile,22,31,107,74007,508
FASANO,BRINDISI,Luglio,Bulgaria,ALTRO,Bulgaria,1,0,2,74007,68
FASANO,BRINDISI,Luglio,CALABRIA,Calabria,Italia,396,464,1010,74007,918
FASANO,BRINDISI,Luglio,CAMPANIA,Campania,Italia,1936,1709,9157,74007,915
FASANO,BRINDISI,Luglio,Canada,ALTRO,Canada,50,57,135,74007,404
FASANO,BRINDISI,Luglio,Cina,ALTRO,Cina,3,0,21,74007,720
FASANO,BRINDISI,Luglio,Croazia,ALTRO,Croazia,4,2,25,74007,92
FASANO,BRINDISI,Luglio,Danimarca,ALTRO,Danimarca,15,9,95,74007,8
FASANO,BRINDISI,Luglio,Egitto,ALTRO,Egitto,1,1,5,74007,220
FASANO,BRINDISI,Luglio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,235,252,1621,74007,908
FASANO,BRINDISI,Luglio,Estonia,ALTRO,Estonia,1,1,5,74007,53
FASANO,BRINDISI,Luglio,Finlandia,ALTRO,Finlandia,4,3,6,74007,32
FASANO,BRINDISI,Luglio,Francia,ALTRO,Francia,281,185,1206,74007,1
FASANO,BRINDISI,Luglio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,61,66,464,74007,906
FASANO,BRINDISI,Luglio,Germania,ALTRO,Germania,320,295,2793,74007,4
FASANO,BRINDISI,Luglio,Giappone,ALTRO,Giappone,2,3,11,74007,732
FASANO,BRINDISI,Luglio,Grecia,ALTRO,Grecia,8,7,30,74007,9
FASANO,BRINDISI,Luglio,India,ALTRO,India,104,121,396,74007,664
FASANO,BRINDISI,Luglio,Irlanda,ALTRO,Irlanda,49,51,245,74007,7
FASANO,BRINDISI,Luglio,Islanda,ALTRO,Islanda,2,2,14,74007,24
FASANO,BRINDISI,Luglio,Israele,ALTRO,Israele,26,26,70,74007,624
FASANO,BRINDISI,Luglio,LAZIO,Lazio,Italia,1559,1392,9321,74007,912
FASANO,BRINDISI,Luglio,Lettonia,ALTRO,Lettonia,3,5,13,74007,54
FASANO,BRINDISI,Luglio,LIGURIA,Liguria,Italia,54,68,330,74007,907
FASANO,BRINDISI,Luglio,Lituania,ALTRO,Lituania,1,1,1,74007,55
FASANO,BRINDISI,Luglio,LOMBARDIA,Lombardia,Italia,783,934,6196,74007,903
FASANO,BRINDISI,Luglio,Lussemburgo,ALTRO,Lussemburgo,18,14,189,74007,18
FASANO,BRINDISI,Luglio,MARCHE,Marche,Italia,195,191,910,74007,911
FASANO,BRINDISI,Luglio,Messico,ALTRO,Messico,9,8,28,74007,412
FASANO,BRINDISI,Luglio,MOLISE,Molise,Italia,61,49,221,74007,914
FASANO,BRINDISI,Luglio,Norvegia,ALTRO,Norvegia,18,20,85,74007,28
FASANO,BRINDISI,Luglio,Nuova_Zelanda,ALTRO,Nuova_Zelanda,4,4,8,74007,804
FASANO,BRINDISI,Luglio,Paesi_Bassi,ALTRO,Paesi_Bassi,120,98,714,74007,3
FASANO,BRINDISI,Luglio,Paesi_dell'Africa_Mediterranea_(3),ALTRO,Altri,2,2,6,74007,230
FASANO,BRINDISI,Luglio,PIEMONTE,Piemonte,Italia,171,150,1303,74007,901
FASANO,BRINDISI,Luglio,Polonia,ALTRO,Polonia,13,13,82,74007,60
FASANO,BRINDISI,Luglio,Portogallo,ALTRO,Portogallo,5,5,53,74007,10
FASANO,BRINDISI,Luglio,PUGLIA,Puglia,Italia,1973,1903,6885,74007,916
FASANO,BRINDISI,Luglio,Regno_Unito,ALTRO,Regno_Unito,885,807,5894,74007,6
FASANO,BRINDISI,Luglio,Repubblica_Ceca,ALTRO,Repubblica_Ceca,7,7,18,74007,61
FASANO,BRINDISI,Luglio,Romania,ALTRO,Romania,33,32,167,74007,66
FASANO,BRINDISI,Luglio,Russia,ALTRO,Russia,159,176,1023,74007,75
FASANO,BRINDISI,Luglio,SARDEGNA,Sardegna,Italia,28,34,212,74007,920
FASANO,BRINDISI,Luglio,SICILIA,Sicilia,Italia,545,549,2368,74007,919
FASANO,BRINDISI,Luglio,Slovenia,ALTRO,Slovenia,13,12,45,74007,91
FASANO,BRINDISI,Luglio,Spagna,ALTRO,Spagna,29,16,89,74007,11
FASANO,BRINDISI,Luglio,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,397,408,1687,74007,400
FASANO,BRINDISI,Luglio,Sud_Africa,ALTRO,Sud_Africa,1,1,4,74007,388
FASANO,BRINDISI,Luglio,Svezia,ALTRO,Svezia,54,75,343,74007,30
FASANO,BRINDISI,Luglio,Svizzera_(incluso_Liechtenstein),ALTRO,Altri,419,402,2844,74007,36
FASANO,BRINDISI,Luglio,TOSCANA,Toscana,Italia,199,191,689,74007,909
FASANO,BRINDISI,Luglio,TRENTO,Trento,Italia,28,31,175,74007,922
FASANO,BRINDISI,Luglio,Turchia,ALTRO,Turchia,5,2,21,74007,52
FASANO,BRINDISI,Luglio,Ucraina,ALTRO,Ucraina,14,14,27,74007,72
FASANO,BRINDISI,Luglio,UMBRIA,Umbria,Italia,115,125,666,74007,910
FASANO,BRINDISI,Luglio,Ungheria,ALTRO,Ungheria,30,28,158,74007,64
FASANO,BRINDISI,Luglio,VALLE_D'AOSTA,Valle_d'Aosta,Italia,11,14,86,74007,902
FASANO,BRINDISI,Luglio,VENETO,Veneto,Italia,219,206,1418,74007,905
FASANO,BRINDISI,Luglio,Venezuela,ALTRO,Venezuela,1,1,2,74007,484
FASANO,BRINDISI,Maggio,ABRUZZO,Abruzzo,Italia,212,195,336,74007,913
FASANO,BRINDISI,Maggio,Altri_Paesi_Africa_Mediterranea,ALTRO,Altri,1,1,1,74007,230
FASANO,BRINDISI,Maggio,Altri_Paesi_Asia_Occidentale,ALTRO,Altri,8,8,27,74007,750
FASANO,BRINDISI,Maggio,Altri_Paesi_dell'Africa,ALTRO,Altri,6,6,34,74007,300
FASANO,BRINDISI,Maggio,Altri_Paesi_dell'Asia,ALTRO,Altri,9,9,25,74007,760
FASANO,BRINDISI,Maggio,Altri_Paesi_del_Medio_Oriente_(2),ALTRO,Altri,8,8,27,74007,750
FASANO,BRINDISI,Maggio,Altri_Paesi_Europei,ALTRO,Altri,8,10,34,74007,100
FASANO,BRINDISI,Maggio,Argentina,ALTRO,Argentina,18,18,33,74007,528
FASANO,BRINDISI,Maggio,Australia,ALTRO,Australia,49,53,164,74007,800
FASANO,BRINDISI,Maggio,Austria,ALTRO,Austria,1701,2230,13560,74007,38
FASANO,BRINDISI,Maggio,BASILICATA,Basilicata,Italia,45,28,61,74007,917
FASANO,BRINDISI,Maggio,Belgio,ALTRO,Belgio,167,144,828,74007,17
FASANO,BRINDISI,Maggio,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,34,18,169,74007,921
FASANO,BRINDISI,Maggio,Brasile,ALTRO,Brasile,22,20,75,74007,508
FASANO,BRINDISI,Maggio,CALABRIA,Calabria,Italia,583,451,889,74007,918
FASANO,BRINDISI,Maggio,CAMPANIA,Campania,Italia,1692,1445,2621,74007,915
FASANO,BRINDISI,Maggio,Canada,ALTRO,Canada,81,36,130,74007,404
FASANO,BRINDISI,Maggio,Cipro,ALTRO,Cipro,1,6,47,74007,600
FASANO,BRINDISI,Maggio,Croazia,ALTRO,Croazia,1,1,1,74007,92
FASANO,BRINDISI,Maggio,Danimarca,ALTRO,Danimarca,25,1,98,74007,8
FASANO,BRINDISI,Maggio,Egitto,ALTRO,Egitto,4,5,15,74007,220
FASANO,BRINDISI,Maggio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,86,55,225,74007,908
FASANO,BRINDISI,Maggio,Estonia,ALTRO,Estonia,2,2,2,74007,53
FASANO,BRINDISI,Maggio,Finlandia,ALTRO,Finlandia,2,2,2,74007,32
FASANO,BRINDISI,Maggio,Francia,ALTRO,Francia,281,267,1032,74007,1
FASANO,BRINDISI,Maggio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,35,26,95,74007,906
FASANO,BRINDISI,Maggio,Germania,ALTRO,Germania,1149,1233,6464,74007,4
FASANO,BRINDISI,Maggio,Giappone,ALTRO,Giappone,25,25,44,74007,732
FASANO,BRINDISI,Maggio,Grecia,ALTRO,Grecia,7,8,25,74007,9
FASANO,BRINDISI,Maggio,India,ALTRO,India,1,1,3,74007,664
FASANO,BRINDISI,Maggio,Irlanda,ALTRO,Irlanda,20,15,59,74007,7
FASANO,BRINDISI,Maggio,LAZIO,Lazio,Italia,571,536,1317,74007,912
